id,Product,Original Price,Original Revenue
1339,ORIGAMI JASMINE INCENSE/CANDLE SET,2.55,12.707438743884692
1340,ORIGAMI LAVENDER INCENSE/CANDL SET,2.55,8.223050304268043
1341,ORIGAMI ROSE INCENSE IN TUBE,1.65,11.549999999999999
1342,ORIGAMI ROSE INCENSE/CANDLE SET,2.55,6.800000000000008
1343,ORIGAMI SANDLEWOOD INCENSE/CAND SET,2.55,3.33758440229454
1344,ORIGAMI VANILLA INCENSE/CANDLE SET,2.55,6.749481600698994
1345,OVAL  MINI PORTRAIT FRAME,1.95,12.263333333333334
1346,OVAL WALL MIRROR DIAMANTE,9.95,15.92
1347,OVEN MITT APPLES DESIGN,3.29,4.4913776240190355
1348,OWL DOORSTOP,8.29,7.929857722143729
1349,OYSTER TRINKET BOX,3.25,5.000000000000005
1350,PACK 20 ENGLISH ROSE PAPER NAPKINS,0.85,4.913
1351,PACK 3 BOXES BIRD PANETTONE,4.13,10.951222326132598
1352,PACK 3 BOXES BIRD PANNETONE,4.13,7.7692927993025185
1353,PACK 3 BOXES CHRISTMAS PANETTONE,4.13,12.39
1354,PACK 3 BOXES CHRISTMAS PANNETONE,4.13,11.068376253964084
1355,PACK 3 IRON ON DOG PATCHES,2.46,2.46
1356,PACK 6 HEART/ICE-CREAM PATCHES,2.46,4.92
1358,PACK OF 12 BLUE PAISLEY TISSUES,0.83,1.4665516287239038
1359,PACK OF 12 CIRCUS PARADE TISSUES,0.83,0.8201605283015553
1360,PACK OF 12 COLOURED PENCILS,1.63,2.5276851522263017
1367,PACK OF 12 SPACEBOY TISSUES,0.83,1.2490771916405168
1369,PACK OF 12 TRADITIONAL CRAYONS,0.83,6.355388430373447
1374,PACK OF 20 NAPKINS PANTRY DESIGN,1.63,1.1056845284877876
1375,PACK OF 20 NAPKINS RED APPLES,1.63,10.054964511270123
1376,PACK OF 20 SKULL PAPER NAPKINS,0.85,5.005443081193959
1377,PACK OF 20 SPACEBOY NAPKINS,1.63,1.63
1378,PACK OF 6 BIRDY GIFT TAGS,2.46,5.4978317987629
1379,PACK OF 6 COCKTAIL PARASOL STRAWS,0.42,5.529176470588218
1380,PACK OF 6 LARGE FRUIT STRAWS,1.25,3.7859932124973374
1381,PACK OF 6 PANETTONE GIFT BOXES,4.96,3.7977850220060896
1382,PACK OF 6 PANNETONE GIFT BOXES,4.96,105.43344152652297
1383,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1.63,1.260287380340345
1385,PACK OF 6 SKULL PAPER PLATES,0.85,5.282142857142862
1387,PACK OF 6 SWEETIE GIFT BOXES,4.96,3.779730222789454
1389,PACK OF 60 MUSHROOM CAKE CASES,1.25,1.6360660045120001
1391,PACK OF 60 SPACEBOY CAKE CASES,1.25,1.3284624333632
1394,PACK OF SIX LED TEA LIGHTS,5.79,5.2182790849455385
1395,PAINT YOUR OWN CANVAS SET,3.29,5.993153027201909
1396,PAINTED LIGHTBULB STAR+ MOON,0.42,1.744615384615383
1397,PAINTED METAL HEART WITH HOLLY BELL,1.45,11.655769230769232
1398,PAINTED METAL PEARS ASSORTED,3.12,24.179786116946897
1399,PAINTED METAL STAR WITH HOLLY BELLS,1.45,12.083333333333341
1400,PAISLEY PARK CARD,0.42,5.04
1401,PANTRY CHOPPING BOARD,5.15,1983.013341355807
1402,PANTRY MAGNETIC  SHOPPING LIST,3.29,11.122554747994506
1403,PANTRY PASTRY BRUSH,2.46,3.7756209204722944
1405,PANTRY SCRUBBING BRUSH,3.29,3.824684274553398
1407,PAPER BUNTING COLOURED LACE,2.95,16.570212765957436
1408,PAPER BUNTING PAISLEY PARK,2.95,9.21875
1409,PAPER BUNTING RETROSPOT,5.79,5.475651109516319
1410,PAPER BUNTING VINTAGE PAISLEY,2.95,14.731901840490808
1411,PAPER BUNTING VINTAGE PARTY,2.95,17.4671052631579
1412,PAPER BUNTING WHITE LACE,2.95,20.721256038647343
1413,PAPER CHAIN KIT 50'S CHRISTMAS,5.79,64.47755545014273
1414,PAPER CHAIN KIT EMPIRE,2.95,20.431804733727812
1415,PAPER CHAIN KIT LONDON,5.79,5.79
1416,PAPER CHAIN KIT RETROSPOT,5.79,8.447416579659567
1417,PAPER CHAIN KIT SKULLS,2.95,12.253846153846142
1418,PAPER CHAIN KIT VINTAGE CHRISTMAS,5.79,15.88579323646091
1419,PAPER LANTERN 9 POINT SNOW STAR,5.75,19.9453125
1421,PAPERWEIGHT CHILDHOOD MEMORIES,4.96,5.555749518963159
1422,PAPERWEIGHT HOME SWEET HOME,2.55,13.362482416659077
1423,PAPERWEIGHT KINGS CHOICE,2.55,12.128168902721624
1424,PAPERWEIGHT SAVE THE PLANET,2.55,80.11009029507387
1425,PAPERWEIGHT VINTAGE COLLAGE,4.96,4.336502114428236
1426,PAPERWEIGHT VINTAGE PAISLEY,2.55,12.767763552427406
1427,PARISIENNE CURIO CABINET,7.5,15.0
1428,PARISIENNE JEWELLERY DRAWER,7.5,13.527352958608649
1429,PARISIENNE KEY CABINET,5.75,13.090425531914887
1430,PARISIENNE SEWING BOX,12.5,19.5054945054945
1431,PARLOUR CERAMIC WALL HOOK,4.15,22.013043478260883
1432,PARTY BUNTING,10.79,40.61975819918455
1434,PARTY CONE CHRISTMAS DECORATION,0.85,13.148765432098735
1435,PARTY CONES CANDY ASSORTED,1.25,20.171568627451002
1436,PARTY CONES CANDY TREE DECORATION,0.85,14.166666666666694
1437,PARTY CONES CARNIVAL ASSORTED,1.25,17.083333333333375
1438,PARTY FOOD SHOPPER BAG,1.25,7.125
1439,PARTY INVITES JAZZ HEARTS,1.63,1.63
1440,PARTY INVITES WOODLAND,1.63,1.63
1441,PARTY METAL SIGN,4.13,6.007509000355235
1442,PARTY PIZZA DISH BLUE POLKADOT,0.85,6.073058247490225
1443,PARTY PIZZA DISH GREEN POLKADOT,1.63,2.856528404687839
1444,PARTY PIZZA DISH PINK POLKADOT,1.63,1.165296052849039
1445,PARTY PIZZA DISH RED RETROSPOT,0.85,9.79278896217932
1446,PARTY TIME DESIGN FLANNEL,0.85,3.764285714285715
1447,PARTY TIME PENCIL ERASERS,0.42,1.1741095098833478
1448,PASTEL COLOUR HONEYCOMB FAN,1.65,3.63
1449,PEACE WOODEN BLOCK LETTERS,14.13,13.718058017904921
1450,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2.46,4.102714313707252
1451,PEARLISED IVORY HEART LARGE,1.65,11.749999999999998
1452,PEARLISED IVORY HEART SMALL,1.25,8.318965517241374
1453,PEG BAG APPLES DESIGN,4.96,5.399094448845319
1454,PENCIL CASE LIFE IS BEAUTIFUL,5.79,7.2375
1455,PENNY FARTHING BIRTHDAY CARD,0.83,3.1237001508658344
1456,PENS ASSORTED FUNKY JEWELED,0.85,15.7447117974592
1457,PENS ASSORTED FUNNY FACE,0.85,95.1057237425898
1458,PENS ASSORTED SPACEBALL,1.63,6.353635132235223
1459,PETIT TRAY CHIC,3.29,3.6445983937346917
1460,PHARMACIE FIRST AID TIN,7.13,443.62829475234514
1461,PHOTO CLIP LINE,2.46,2.46
1462,PHOTO CUBE,3.29,20.581291747167796
1463,PHOTO FRAME 3 CLASSIC HANGING,9.95,21.42671957671954
1465,PHOTO FRAME LINEN AND LACE LARGE,3.75,17.916666666666675
1466,PICNIC BASKET WICKER LARGE,9.95,62.03594525858187
1467,PICNIC BASKET WICKER SMALL,5.95,34.32930707678851
1468,PICTURE DOMINOES,3.29,10.02248830405735
1469,PICTURE FRAME WOOD TRIPLE PORTRAIT,13.29,10.520470487578354
1470,PIECE OF CAMO STATIONERY SET,0.21,22.68
1471,PIG KEYRING WITH LIGHT & SOUND,1.25,31.990740740740748
1472,PIG MUG IN TWO COLOUR DESIGNS,0.85,6.233333333333331
1474,PIN CUSHION BABUSHKA BLUE,3.35,10.887500000000001
1475,PIN CUSHION BABUSHKA PINK,6.63,7.744604600444942
1476,PIN CUSHION BABUSHKA RED,6.63,13.36730692188101
1477,PING MICROWAVE APRON,5.95,5.2984977502859945
1478,PING! MICROWAVE PLATE,3.75,7.777970982489075
1479,PINK  HEART CONFETTI IN TUBE,1.65,10.800000000000008
1480,PINK  HEART SHAPE LOVE BUCKET,5.79,2.3107410187833817
1481,PINK  HONEYCOMB PAPER BALL,2.1,11.146153846153851
1482,PINK  HONEYCOMB PAPER FAN,2.1,8.6625
1483,PINK  POLKADOT CUP,1.63,1.444072708165048
1484,PINK  POLKADOT PLATE,1.69,11.222359550561801
1485,PINK & WHITE BREAKFAST TRAY,5.95,8.925
1486,PINK 3 PIECE POLKADOT CUTLERY SET,4.15,25.63886135326961
1487,PINK AND WHITE CHRISTMAS TREE 120CM,5.79,11.845519078378393
1488,PINK BABY BUNTING,5.79,5.440976548156906
1490,PINK CANDYSTUFT ARTIFICIAL FLOWER,1.45,9.424999999999999
1491,PINK CAT BOWL,2.4,55.50579432091464
1492,PINK CHICK EGG WARMER + EGG CUP,2.1,10.920000000000002
1493,PINK CREAM FELT CRAFT TRINKET BOX,2.46,9.702532366940163
1494,PINK DIAMANTE PEN IN GIFT BOX,8.29,12.898202970794298
1495,PINK DINER WALL CLOCK,8.5,17.414634146341477
1496,PINK DISCO HANDBAG,5.95,11.689386612566778
1497,PINK DOG BOWL,3.24,-1.1994656050542722
1498,PINK DOUGHNUT TRINKET POT,3.29,2.3089583184196787
1499,PINK DRAWER KNOB ACRYLIC EDWARDIAN,2.46,23.424438619393797
1500,PINK ENAMEL+GLASS HAIR COMB,2.1,6.300000000000001
1501,PINK FAIRY CAKE CHILDRENS APRON,4.13,6.8236733203487665
1502,PINK FAIRY CAKE CUSHION COVER,3.75,12.375
1503,PINK FLORAL FELTCRAFT SHOULDER BAG,7.46,9.87360580954484
1504,PINK FLOWER CROCHET FOOD COVER,7.46,7.46
1505,PINK GLASS CANDLEHOLDER,2.95,13.452
1507,PINK HAPPY BIRTHDAY BUNTING,5.45,19.325986842105277
1508,PINK HEART SHAPE EGG FRYING PAN,4.13,5.826396129062607
1509,PINK HEART SHAPE PHOTO FRAME,1.65,8.932758620689661
1510,PINK HEARTS LIGHT CHAIN,4.65,13.950000000000001
1511,PINK HORSE SOCK PUPPET,2.95,11.86555555555555
1512,PINK JEWELLED MIRROR TRINKET TRAY,19.96,20.001852852755384
1513,PINK JEWELLED PHOTO FRAME,7.95,12.50904516615958
1514,PINK KNITTED EGG COSY,1.95,4.29
1515,PINK LOVE BIRD CANDLE,1.25,14.4540191239485
1516,PINK LOVE HEART SHAPE CUP,1.63,1.63
1517,PINK METAL CHICKEN HEART,1.49,7.596078431372558
1518,PINK NEW BAROQUECANDLESTICK CANDLE,2.95,12.537500000000001
1519,PINK PAISLEY SQUARE TISSUE BOX,2.46,4.742333959811379
1520,PINK PAPER PARASOL,5.79,5.488628580322217
1521,PINK PARTY BAGS,2.1,14.753846153846164
1522,PINK PILLAR CANDLE SILVER FLOCK,2.95,6.883333333333324
1523,PINK POLKADOT BOWL,2.46,3.2243781494148838
1524,PINK POLKADOT GARDEN PARASOL,7.95,14.574999999999973
1525,PINK POLKADOT WRAP,0.42,10.749218279000123
1526,PINK POT PLANT CANDLE,3.75,14.053737493735238
1527,PINK REGENCY TEACUP AND SAUCER,5.79,8.88959381414206
1528,PINK ROSE FABRIC MIRROR,1.25,9.3452380952381
1529,PINK STITCHED WALL CLOCK,3.75,3.872079591636412
1530,PINK SWEETHEART BRACELET,4.25,13.28125
1531,PINK UNION JACK  LUGGAGE TAG,2.46,6.119276264634522
1532,PINK UNION JACK  PASSPORT COVER,2.1,6.239130434782602
1533,PINK VINTAGE PAISLEY PICNIC BAG,2.95,11.865405020102013
1534,PINK VINTAGE SPOT BEAKER,1.08,1312.5626358576517
1535,PINK/GREEN FLOWER DESIGN BIG MUG,1.95,1.95
1536,PINK/WHITE CHRISTMAS TREE 60CM,2.46,4.569053170395076
1537,PIZZA PLATE IN BOX,7.46,11.068999549644062
1539,PLACE SETTING WHITE STAR,1.63,8.149999999999999
1540,PLASMATRONIC LAMP,12.75,27.562004982762367
1541,PLASTERS IN TIN CIRCUS PARADE,3.29,3.29
1542,PLASTERS IN TIN SKULLS,1.65,9.778244274809158
1543,PLASTERS IN TIN SPACEBOY,3.29,9.600774198299485
1544,PLASTERS IN TIN STRONGMAN,3.29,3.29
1545,PLASTERS IN TIN VINTAGE PAISLEY,3.29,10.199
1546,PLASTERS IN TIN WOODLAND ANIMALS,3.29,3.29
1547,PLAYING CARDS I LOVE LONDON,1.25,7.7125
1548,PLAYING CARDS JUBILEE UNION JACK,1.25,10.264175257731962
1549,PLAYING CARDS KEEP CALM & CARRY ON,1.25,11.926923076923075
1550,PLAYING CARDS VINTAGE DOILY,1.25,7.972972972972975
1551,PLEASE ONE PERSON METAL SIGN,2.4,429.22650719339276
1552,POCKET BAG BLUE PAISLEY RED SPOT,2.46,2.074036546208699
1553,POCKET BAG PINK PAISELY BROWN SPOT,2.46,2.46
1554,POLKA DOT RAFFIA FOOD COVER,7.46,7.46
1555,POLKADOT COFFEE CUP & SAUCER PINK,0.85,20.4
1557,POLKADOT RAIN HAT,0.83,1.3299202820870717
1558,POMPOM CURTAIN,6.95,69.41985326694703
1559,POPART RECT PENCIL SHARPENER ASST,0.42,0.84
1560,POPART WOODEN PENCILS ASST,0.12,12.0
1561,POPCORN HOLDER,1.63,21.98166012172189
1562,POPPY'S PLAYHOUSE BATHROOM,2.1,7.305633802816902
1563,POPPY'S PLAYHOUSE BEDROOM,4.13,6.671797420858489
1564,POPPY'S PLAYHOUSE KITCHEN,4.13,5.571104562077599
1565,POPPY'S PLAYHOUSE LIVINGROOM,4.13,3.918019019915553
1566,PORCELAIN BUDAH INCENSE HOLDER,0.1,6.673333333333331
1567,PORCELAIN BUTTERFLY OIL BURNER,2.95,9.977941176470587
1568,PORCELAIN ROSE LARGE,1.25,10.681818181818175
1570,PORCELAIN T-LIGHT HOLDERS ASSORTED,2.46,3.69
1571,POTTERING IN THE SHED METAL SIGN,2.4,287.4588207834
1572,POTTERING MUG,3.29,12.248581343965856
1573,POTTING SHED SEED ENVELOPES,2.46,7.995
1574,POTTING SHED TEA MUG,3.29,5.983563466038958
1575,POTTING SHED TWINE,2.4,908.011935670104
1576,PRETTY HANGING QUILTED HEARTS,0.83,12.572962962963006
1577,PSYCHEDELIC TILE COASTER,2.46,4.374798986291103
1578,PSYCHEDELIC TILE HOOK,2.1,6.0375000000000005
1579,PSYCHEDELIC WALL THERMOMETER,2.55,7.139999999999999
1580,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,2.46,10.741133057782136
1581,PURPLE PAPER PARASOL,2.95,10.68103448275861
1582,QUEEN OF SKIES LUGGAGE TAG,2.46,2.4255805278008356
1583,QUEEN OF THE SKIES PASSPORT COVER,2.1,4.523076923076916
1584,QUEENS GUARD COFFEE MUG,4.96,9.569207239257803
1585,RABBIT NIGHT LIGHT,4.13,124.95972903578259
1587,RAINBOW PEGS PHOTO CLIP STRING,1.46,1.2877307252067798
1588,RAINY LADIES BIRTHDAY CARD,0.83,2.224223609487366
1589,RATTLE SNAKE EGGS,3.29,4.312761508066699
1590,RECIPE BOX BLUE SKETCHBOOK DESIGN,5.79,5.521709401594733
1591,RECIPE BOX PANTRY YELLOW DESIGN,5.79,35.366062785891216
1592,RECIPE BOX RETROSPOT,2.95,10.255497382198964
1593,"RECORD FRAME 7"" SINGLE SIZE",4.96,11.493158004513385
1594,RECTANGULAR SHAPED MIRROR,3.29,3.2042211142778005
1595,RECYCLED ACAPULCO MAT BLUE,8.25,18.2522123893805
1596,RECYCLED ACAPULCO MAT GREEN,8.25,18.421232876712352
1597,RECYCLED ACAPULCO MAT LAVENDER,8.25,18.129629629629623
1598,RECYCLED ACAPULCO MAT PINK,8.25,15.640624999999972
1599,RECYCLED ACAPULCO MAT RED,8.25,19.372222222222238
1600,RECYCLED ACAPULCO MAT TURQUOISE,8.25,18.896648044692743
1602,RECYCLING BAG RETROSPOT,4.13,9.234466725165635
1603,RED  EGG  SPOON,0.42,0.84
1605,RED 3 PIECE RETROSPOT CUTLERY SET,4.15,29.17488472820597
1606,RED APPLES CHOPPING BOARD,4.95,9.9
1607,RED BABY BUNTING,2.95,14.917375886524816
1608,RED CHARLIE+LOLA PERSONAL DOORSIGN,2.95,9.493382531446633
1609,RED COAT RACK PARIS FASHION,4.95,9.709615384615377
1610,RED DAISY POCKET BOOK,1.63,1.63
1611,RED DINER WALL CLOCK,16.63,16.39174277140643
1613,RED ENCHANTED FOREST PLACEMAT,1.65,8.904310344827584
1614,RED FLOCK LOVE HEART PHOTO FRAME,0.85,9.304029585081574
1615,RED FLORAL FELTCRAFT SHOULDER BAG,7.46,10.692743637471278
1616,RED FLOWER CROCHET FOOD COVER,7.46,7.188560771390052
1617,RED GINGHAM ROSE JEWELLERY BOX,1.95,9.577551020408162
1618,RED GINGHAM TEDDY BEAR,5.79,5.651442636985608
1620,RED HEART SHAPE LOVE BUCKET,5.79,2.7600265648535376
1621,RED HEARTS LIGHT CHAIN,9.13,6.693518007598257
1622,RED KITCHEN SCALES,16.63,14.811585385242887
1623,RED KUKUI COCONUT SEED NECKLACE,5.95,23.8
1624,RED LOVE HEART SHAPE CUP,1.63,6.52
1625,RED METAL BEACH SPADE,2.46,2.46
1626,RED METAL BOX TOP SECRET,16.63,24.367904872183903
1627,RED PAPER PARASOL,5.79,5.397836141110778
1628,RED POLKADOT BEAKER,1.63,1.63
1629,RED POLKADOT COFFEE  MUG,2.1,7.700000000000007
1630,RED PUDDING SPOON,0.42,2.1700000000000013
1631,RED REFECTORY CLOCK,9.95,17.412499999999998
1632,RED RETROSPOT BOWL,2.46,2.24423695335824
1633,RED RETROSPOT BUTTER DISH,4.95,14.357894736842118
1634,RED RETROSPOT CAKE STAND,10.95,40.097318174605135
1635,RED RETROSPOT CHARLOTTE BAG,1.63,2.848532890286637
1636,RED RETROSPOT CHILDRENS UMBRELLA,6.63,11.218806402239549
1637,RED RETROSPOT CUP,1.63,3.1085275492171154
1638,RED RETROSPOT MINI CASES,7.95,17.416237113402094
1639,RED RETROSPOT MUG,2.95,19.686138613861377
1640,RED RETROSPOT OVEN GLOVE,2.46,5.597408875249041
1641,RED RETROSPOT PEG BAG,4.96,4.8587097229136464
1642,RED RETROSPOT PICNIC BAG,5.79,12.675734890403191
1643,RED RETROSPOT PLATE,1.69,10.979403973509926
1644,RED RETROSPOT PUDDING BOWL,4.25,14.470238095238075
1645,RED RETROSPOT PURSE,2.95,10.878125
1646,RED RETROSPOT ROUND CAKE TINS,9.95,18.687817258883275
1647,RED RETROSPOT SHOPPER BAG,2.46,3.5545667477738148
1648,RED RETROSPOT SHOPPING BAG,5.79,12.392051838994329
1649,RED RETROSPOT SMALL MILK JUG,2.55,11.498181818181818
1650,RED RETROSPOT STORAGE JAR,3.75,12.916666666666687
1651,RED RETROSPOT SUGAR JAM BOWL,2.55,9.570569620253151
1652,RED RETROSPOT TAPE,0.65,5.120567032396914
1653,RED RETROSPOT TEA CUP AND SAUCER,3.75,34.017504511264306
1654,RED RETROSPOT TISSUE BOX,2.46,2.5126481390199378
1655,RED RETROSPOT TRADITIONAL TEAPOT,7.95,17.53076923076927
1656,RED RETROSPOT UMBRELLA,12.46,36.4380344284213
1657,RED RETROSPOT WRAP,0.42,11.36027483851789
1658,RED ROCKING HORSE HAND PAINTED,1.25,15.580808080808124
1662,RED SPOTTY BISCUIT TIN,8.29,10.24907749597392
1663,RED STAR CARD HOLDER,5.79,8.136012155315306
1664,RED STRIPE CERAMIC DRAWER KNOB,3.29,11.109675076816192
1667,RED VINTAGE SPOT BEAKER,0.85,6.524537037037041
1668,RED WOOLLY HOTTIE WHITE HEART.,8.29,5.312786437466485
1669,RED/CREAM STRIPE CUSHION COVER,1.25,7.991071428571424
1670,REGENCY CAKE FORK,1.25,22.2115384615385
1671,REGENCY CAKE SLICE,9.96,9.768410839722037
1672,REGENCY CAKESTAND 3 TIER,24.96,30.779326056881377
1673,REGENCY MILK JUG PINK,3.25,15.077319587628871
1674,REGENCY SUGAR BOWL GREEN,8.29,7.838397159364499
1675,REGENCY SUGAR TONGS,2.49,18.259999999999994
1676,REGENCY TEA PLATE GREEN,3.29,3.819833016847094
1677,REGENCY TEA PLATE PINK,3.29,3.162163499177772
1678,REGENCY TEA PLATE ROSES,3.29,7.300379236051148
1679,REGENCY TEA SPOON,1.25,22.10227272727275
1680,REGENCY TEA STRAINER,7.46,7.2240275579529705
1681,REGENCY TEAPOT ROSES,19.96,18.619891712173697
1682,REINDEER HEART DECORATION GOLD,1.63,4.647884305375322
1683,REINDEER HEART DECORATION SILVER,1.63,7.368210660004238
1684,RELAX LARGE WOOD LETTERS,15.95,41.5202651774792
1685,"RETRO ""TEA FOR ONE""",4.95,7.425000000000001
1686,RETRO COFFEE MUGS ASSORTED,1.65,2.31905961745953
1687,RETRO LONGBOARD IRONING BOARD COVER,3.75,3.75
1688,RETRO MOD TRAY,1.63,2.4917846418983394
1689,"RETRO PILL BOX , REVOLUTIONARY",0.19,1.691
1690,"RETRO PILL BOX KEY CHAIN,THE KING",0.19,2.121666666666673
1691,RETRO PLASTIC 70'S TRAY,1.25,1.875
1692,RETRO PLASTIC DAISY TRAY,0.85,3.0357142857142843
1693,RETRO PLASTIC ELEPHANT TRAY,0.85,5.122368421052627
1695,RETROSPOT BABUSHKA DOORSTOP,3.75,7.365033362434537
1696,RETROSPOT CANDLE  LARGE,2.55,21.34854960915425
1697,RETROSPOT CANDLE  MEDIUM,4.13,4.959655291416837
1698,RETROSPOT CANDLE  SMALL,3.29,4.371375733315678
1699,RETROSPOT CHILDRENS APRON,4.13,11.752200045225761
1700,RETROSPOT CIGAR BOX MATCHES,1.25,29.178270446905252
1701,RETROSPOT GIANT TUBE MATCHES,2.55,13.051181102362197
1703,RETROSPOT LAMP,9.95,19.16972477064224
1704,RETROSPOT LARGE MILK JUG,4.95,12.893023255813965
1705,RETROSPOT PADDED SEAT CUSHION,7.46,7.315626759451779
1706,RETROSPOT PARTY BAG + STICKER SET,3.29,3.1306799415684634
1707,RETROSPOT RED WASHING UP GLOVES,2.1,7.658256880733949
1708,RETROSPOT SMALL TUBE MATCHES,1.65,9.899999999999999
1709,RETROSPOT TEA SET CERAMIC 11 PC,10.79,51.03484232690485
1710,RETROSPOT WOODEN HEART DECORATION,1.63,3.132074015558671
1712,RIBBON REEL CHRISTMAS PRESENT,3.29,10.199
1713,RIBBON REEL CHRISTMAS SOCK BAUBLE,3.29,18.095
1714,RIBBON REEL FLORA + FAUNA,3.29,5.264
1715,RIBBON REEL HEARTS DESIGN,3.29,7.520000000000015
1716,RIBBON REEL MAKING SNOWMEN,3.29,8.929999999999986
1717,RIBBON REEL SNOWY VILLAGE,3.29,8.985747138480804
1718,RIBBON REEL SOCKS AND MITTENS,3.29,7.896
1719,RIBBON REEL STRIPES DESIGN,3.29,10.339999999999991
1720,RIBBONS PURSE,4.13,4.13
1721,RIDGED BONNE JAM JAR T-LIGHT HOLDER,3.29,3.171204935455939
1722,RIDGED GLASS FINGER BOWL,1.45,6.327272727272722
1723,RIDGED GLASS STORAGE JAR CREAM LID,3.75,10.208333333333325
1724,RING OF ROSES BIRTHDAY CARD,0.42,5.843478260869578
1725,ROBOT BIRTHDAY CARD,0.83,1.6017166967058494
1726,ROCKING HORSE GREEN CHRISTMAS,0.85,6.408260869565218
1727,ROCKING HORSE RED CHRISTMAS,0.85,7.444630872483224
1728,ROCOCO WALL MIRROR WHITE,19.95,28.874999999999968
1729,ROLL WRAP 50'S CHRISTMAS,1.25,11.004016064257025
1730,ROLL WRAP 50'S RED CHRISTMAS,1.25,10.849358974358976
1731,ROLL WRAP VINTAGE CHRISTMAS,1.25,11.125
1732,ROLL WRAP VINTAGE SPOT,1.25,10.860042735042736
1733,ROMANTIC IMAGES GIFT WRAP SET,2.1,15.75
1734,ROMANTIC IMAGES NOTEBOOK SET,4.25,10.2
1735,ROMANTIC PINKS RIBBONS,2.46,2.46
1736,ROSE 1 WICK MORRIS BOXED CANDLE,8.29,-5.443004972110799
1737,ROSE 3 WICK MORRIS BOX CANDLE,8.29,9.770578193729325
1738,ROSE CARAVAN DOORSTOP,14.13,3.144644115273411
1739,ROSE COTTAGE KEEPSAKE BOX,9.95,18.94734042553195
1740,ROSE DU SUD CUSHION COVER,6.35,13.97
1741,ROSE FOLKART HEART DECORATIONS,2.46,3.4133878518597456
1742,ROSE SCENT CANDLE IN JEWELLED BOX,8.29,8.184513076430278
1744,ROSES REGENCY TEACUP AND SAUCER,5.79,9.374908268144022
1745,ROTATING LEAVES T-LIGHT HOLDER,2.46,17.214453338544587
1747,ROUND CAKE TIN VINTAGE GREEN,15.79,14.866144385868571
1748,ROUND CAKE TIN VINTAGE RED,15.79,14.786388663515758
1749,ROUND SNACK BOXES SET OF 4 FRUITS,5.79,5.501568247879134
1750,ROUND SNACK BOXES SET OF4 WOODLAND,5.79,5.497268763560214
1751,ROUND STORAGE TIN VINTAGE LEAF,4.13,3.857293676193662
1752,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,165.0,165.0
1753,RUSTIC MIRROR WITH LACE HEART,6.25,10.021361067652125
1754,RUSTIC STRAWBERRY JAM POT LARGE,2.08,13.104
1755,RUSTIC STRAWBERRY JAM POT SMALL,1.65,17.71578947368428
1756,S/12 MINI RABBIT EASTER,1.65,6.426315789473679
1757,S/12 VANILLA  BOTANICAL T-LIGHTS,2.95,13.793243243243257
1758,S/15 SILVER GLASS BAUBLES IN BAG,1.25,10.214285714285714
1759,S/4 BLACK MINI ROSE CANDLE IN BOWL,1.65,4.778121880655112
1760,S/4 CACTI CANDLES,10.79,13.316865769020968
1761,S/4 GROOVY CAT MAGNETS,1.65,6.636120661686846
1762,S/4 IVORY MINI ROSE CANDLE IN BOWL,1.65,15.347106492676577
1763,S/4 PINK FLOWER CANDLES IN BOWL,3.29,10.528
1764,S/4 VALENTINE DECOUPAGE HEART BOX,2.95,13.516093106439758
1765,S/6 WOODEN SKITTLES IN COTTON BAG,5.79,6.870235453303731
1766,SALLE DE BAIN HOOK,1.48,114.51646823616716
1770,SAVOY ART DECO CLOCK,12.75,26.034520387701082
1771,SCANDINAVIAN 3 HEARTS NAPKIN RING,1.63,5.323042890538377
1772,SCANDINAVIAN PAISLEY PICNIC BAG,2.95,24.34950052119532
1773,SCANDINAVIAN REDS RIBBONS,2.46,15.682307443465684
1774,SCENTED VELVET LOUNGE CANDLE,1.25,13.125
1775,SCHOOL DESK AND CHAIR,65.0,75.83333333333356
1776,SCOTTIE DOG HOT WATER BOTTLE,5.1,2063.1432580139217
1777,SCOTTIE DOGS BABY BIB,1.25,3.4245889248032375
1778,SEASIDE FLYING DISC,2.46,3.5592123693959037
1779,SET 10 LIGHTS NIGHT OWL,6.75,19.85869565217394
1780,SET 10 NIGHT OWL LIGHTS,13.29,13.077102596710098
1781,SET 12 COLOUR PENCILS DOLLY GIRL,0.65,5.7159375
1782,SET 12 COLOUR PENCILS LOVE LONDON,0.65,7.437083333333355
1783,SET 12 COLOUR PENCILS SPACEBOY,0.65,6.232535885167462
1787,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2.95,13.752205882352932
1789,SET 2 PANTRY DESIGN TEA TOWELS,3.28,226.84888511393777
1791,SET 20 NAPKINS FAIRY CAKES DESIGN,1.63,1.684702290439408
1792,SET 3 PAPER VINTAGE CHICK PAPER EGG,2.95,13.924
1793,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",10.79,16.01347479298928
1794,SET 3 SONG BIRD PAPER EGGS ASSORTED,2.95,15.223113207547183
1795,SET 3 WICKER OVAL BASKETS W LIDS,19.95,-64.94098092722699
1796,SET 3 WICKER STORAGE BASKETS,24.95,43.41193936680617
